refArea,Percentage of cases out of national total ,structure,Observation URI,references,Existence of chronic diseases - Hypertension,publisher,Existence of chronic diseases - does not exist,Town,Nb of Covid-19 cases,Existence of chronic diseases - Cardiovascular disease ,dataset,Existence of chronic diseases - Diabetes 
https://dbpedia.org/page/Nabatieh_Governorate,1.10E-01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Kfar+Roummane,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Kfar Roummane,1122,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Baabda_District,2.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Kfar+Selouane,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Kfar Selouane,207,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Nabatieh_Governorate,1.00E-01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Kfar+Sir,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Kfar Sir,1071,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Matn_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Kfar+Tay+El-Matn,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Kfar Tay El-Matn,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Nabatieh_Governorate,5.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Kfar+Tibnit,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Kfar Tibnit,534,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Beqaa_Governorate,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Kfar+michki,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Kfar michki,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Zgharta_District,4.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Kfardlaqous,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Kfardlaqous,381,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Nabatieh_Governorate,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Kfarfila,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Kfarfila,156,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Zgharta_District,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Kfarfou,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Kfarfou,132,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
https://dbpedia.org/page/North_Governorate,2.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Kfarhata+,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Kfarhata ,189,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Zgharta_District,2.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Kfarhata+Zgharta,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Kfarhata Zgharta,213,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Zgharta_District,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Kfarsghab,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Kfarsghab,151,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Akkar_Governorate,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Kfartoun,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Kfartoun,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Zgharta_District,2.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Kfaryachit,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Kfaryachit,159,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/ZahlÃ©_District,7.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Kfarzabad,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Kfarzabad,695,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Zgharta_District,2.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Kfarzaina,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Kfarzaina,250,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Byblos_District,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Kfoun,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Kfoun,73,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Batroun_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Kfour+El-Aarbi,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Kfour El-Aarbi,12,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Keserwan_District,1.20E-01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Kfour+En-Nabatieh,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Kfour En-Nabatieh,1264,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Hasbaya_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Khalwat,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Khalwat,42,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Byblos_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Kharbe,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Kharbe,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/MiniyehâDanniyeh_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Kharnoub,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Kharnoub,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Sidon_District,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Khartoum,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Khartoum,67,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Akkar_Governorate,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Khat+el+Petrol,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Khat el Petrol,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Sidon_District,9.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Khayayeb+Saida,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Khayayeb Saida,993,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Mount_Lebanon_Governorate,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Khereibet+Ech-Chouf,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Khereibet Ech-Chouf,4,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
http://dbpedia.org/resource/Matn_District,2.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Khinchara,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Khinchara,212,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Mount_Lebanon_Governorate,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Khirbet+Bisri,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Khirbet Bisri,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Akkar_Governorate,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Khirbet+Char,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Khirbet Char,50,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Akkar_Governorate,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Khirbet+Daoud+Aakkar,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Khirbet Daoud Aakkar,78,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Akkar_Governorate,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Khirbet+Jord,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Khirbet Jord,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Western_Beqaa_District,2.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Khirbet+Qanafar,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Khirbet Qanafar,249,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Beqaa_Governorate,2.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Khirbet+Rouha,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Khirbet Rouha,170,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Bint_Jbeil_District,6.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Khirbet+Selm,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Khirbet Selm,642,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Marjeyoun_District,1.30E-01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Khiyam+Marjaayoun,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Khiyam Marjaayoun,1415,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
https://dbpedia.org/page/Baalbek-Hermel_Governorate,3.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Khodr+Baalbek,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Khodr Baalbek,312,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Baabda_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Khreibet+Baabda,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Khreibet Baabda,12,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Akkar_Governorate,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Khreibet+Ej-Jindi,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Khreibet Ej-Jindi,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Sidon_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Khzaiz,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Khzaiz,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Mount_Lebanon_Governorate,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Kleyleh,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Kleyleh,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Akkar_Governorate,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Kneisset+Aakkar,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,1,Kneisset Aakkar,3,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
https://dbpedia.org/page/Mount_Lebanon_Governorate,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Kneisset+Ech-Chouf,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Kneisset Ech-Chouf,17,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Tyre_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Kneisset+Sour,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Kneisset Sour,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
https://dbpedia.org/page/Akkar_Governorate,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Kouachra,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Kouachra,39,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Hermel_District,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Kouakh,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Kouakh,84,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Akkar_Governorate,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Koueikhat,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Koueikhat,73,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Bint_Jbeil_District,3.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Kounine,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Kounine,307,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Batroun_District,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Kour,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Kour,67,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/North_Governorate,7.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Kousba,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Kousba,687,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Akkar_Governorate,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Kroum+El-Aarab,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Kroum El-Aarab,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Baalbek-Hermel_Governorate,9.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Laboueh,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Laboueh,992,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
http://dbpedia.org/resource/Western_Beqaa_District,4.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Lala,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Lala,407,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Byblos_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Laqlouq,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Laqlouq,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Byblos_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Lassa,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Lassa,39,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/South_Governorate,2.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Lebaa,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Lebaa,164,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Byblos_District,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Lehfed,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Lehfed,62,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Western_Beqaa_District,3.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Libbaya+West+Bekaa,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Libbaya West Bekaa,332,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
https://dbpedia.org/page/South_Governorate,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Louayzet+Jezzine,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Louayzet Jezzine,11,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Sidon_District,3.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Loubieh,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Loubieh,287,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Byblos_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Maad,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Maad,2,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Keserwan_District,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Maarab,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Maarab,53,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Baalbek-Hermel_Governorate,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Maaraboun,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Maaraboun,20,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Tyre_District,2.40E-01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Maarakeh,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Maarakeh,2587,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Tyre_District,7.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Maaroub,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Maaroub,721,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
http://dbpedia.org/resource/Aley_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Maasrati,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Maasrati,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Mount_Lebanon_Governorate,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Maasser+Beit+Ed-Dine,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Maasser Beit Ed-Dine,32,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Mount_Lebanon_Governorate,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Maasser+Ech-Chouf,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Maasser Ech-Chouf,88,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
http://dbpedia.org/resource/Keserwan_District,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Maaysra+Kesrouane,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Maaysra Kesrouane,109,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Western_Beqaa_District,1.40E-01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Machghara,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Machghara,1478,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Akkar_Governorate,3.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Machha,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Machha,271,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
